date,ticker,open,high,low,adj_close,volume
2024-01-16,SO,68.134649,68.506656,67.864854,68.161005,5363531
2024-01-17,SO,68.205998,69.423025,68.102835,69.357884,8448660
2024-01-18,SO,69.322596,69.586825,69.203540,69.485162,4504285
2024-01-19,SO,69.594377,71.605959,69.255563,71.076544,5771386
2024-01-22,SO,71.133586,71.643541,70.510382,70.806046,5181191
2024-01-23,SO,71.102626,71.164066,70.263150,70.813091,3581769
2024-01-24,SO,70.939355,71.291933,70.782436,71.283187,6223496
2024-01-25,SO,71.215081,71.976309,70.954207,71.109709,6752225
2024-01-26,SO,71.195296,71.422324,69.779428,69.782110,10955635
2024-01-29,SO,69.967544,70.488665,69.565261,69.862818,3981681
2024-01-30,SO,69.959668,71.828486,69.861208,71.660354,6410580
2024-01-31,SO,71.867726,72.100904,69.372200,69.661437,7433705
2024-02-01,SO,69.597712,70.000171,68.912392,69.985851,6004716
2024-02-02,SO,70.162736,70.510377,68.331597,68.452210,7174728
2024-02-05,SO,68.500480,69.993478,67.813193,69.404771,5836627
2024-02-06,SO,69.421395,69.904269,69.293104,69.649655,4595167
2024-02-07,SO,69.648136,70.489911,69.343910,70.408967,5960934
2024-02-08,SO,70.544046,70.582843,69.234786,69.355937,6840218
2024-02-09,SO,69.254768,69.889997,69.099597,69.596378,3891724
2024-02-12,SO,69.497085,69.574689,68.695638,68.930671,6562979
2024-02-13,SO,69.118780,69.595599,68.150983,68.161053,8192373
2024-02-14,SO,68.360588,68.521524,68.221890,68.334040,7149454
2024-02-15,SO,68.218213,68.639967,68.086878,68.229897,4405743
2024-02-16,SO,68.005496,69.269514,67.738073,69.056643,6962670
2024-02-19,SO,69.323637,69.456718,68.368899,68.494280,6582724
2024-02-20,SO,68.520238,68.639252,68.083464,68.293255,5919546
2024-02-21,SO,68.154437,68.783841,67.391775,67.678993,6361576
2024-02-22,SO,67.935031,68.173097,67.150723,67.820647,4908084
2024-02-23,SO,68.167488,68.863424,67.584146,67.632698,7593350
2024-02-26,SO,67.368655,69.021891,67.324708,68.783956,4979401
2024-02-27,SO,68.705789,69.229363,68.415238,69.125981,5270682
2024-02-28,SO,69.264669,69.460206,68.642512,68.929125,4493109
2024-02-29,SO,69.107599,70.299177,69.028146,70.096406,6073705
2024-03-01,SO,70.263127,70.622862,69.565216,69.667402,6950733
2024-03-04,SO,69.933973,70.187593,69.201670,69.873813,6681582
2024-03-05,SO,69.694932,70.383558,69.310972,70.147245,7780192
2024-03-06,SO,70.154939,70.869890,70.074977,70.560741,3135959
2024-03-07,SO,70.680702,70.938076,69.305632,69.455417,5857451
2024-03-08,SO,69.375070,70.543045,69.346660,70.076647,5376218
2024-03-11,SO,70.033413,70.105333,69.737709,69.911907,4575546
2024-03-12,SO,69.728024,69.924337,69.289684,69.826952,6490776
2024-03-13,SO,69.580728,71.050232,69.501167,70.907407,3461554
2024-03-14,SO,70.980533,70.984279,70.295514,70.471043,4455280
2024-03-15,SO,70.268355,71.074683,70.113969,70.615121,5417533
2024-03-18,SO,70.395002,70.892191,69.854054,69.890878,3971812
2024-03-19,SO,69.864661,70.739293,69.786663,70.336221,6748443
2024-03-20,SO,70.320989,70.321528,69.183568,69.619091,5610533
2024-03-21,SO,69.495422,71.305432,69.246356,71.076479,6596922
2024-03-22,SO,71.105313,71.230997,70.444902,70.775734,6792235
2024-03-25,SO,70.556944,72.528012,69.582228,72.283293,7687133
2024-03-26,SO,72.028525,73.969804,71.792974,73.905531,10981659
2024-03-27,SO,73.816879,75.146189,73.245467,75.099707,5957538
2024-03-28,SO,75.058020,77.395747,74.841123,76.878938,7506653
2024-03-29,SO,76.975816,77.295115,75.624778,75.766440,4740356
2024-04-01,SO,75.396251,76.005573,75.349941,75.880397,3949429
2024-04-02,SO,75.625450,77.343781,75.455205,76.666296,4140559
2024-04-03,SO,76.750943,76.771385,76.571957,76.711573,5267845
2024-04-04,SO,76.567418,77.056022,75.835951,76.920157,4977382
2024-04-05,SO,77.070034,77.110425,76.296364,76.390657,5709345
2024-04-08,SO,76.252891,76.392281,74.968105,75.406849,6435362
2024-04-09,SO,75.401558,75.809340,75.101772,75.586009,6020930
2024-04-10,SO,75.271599,75.674003,75.009195,75.174844,5523094
2024-04-11,SO,75.424167,75.981014,74.115236,74.449628,4527694
2024-04-12,SO,73.687583,73.829067,73.400903,73.586651,4826482
2024-04-15,SO,73.862390,74.371233,72.391392,72.819434,5922255
2024-04-16,SO,72.620810,74.003073,72.449331,73.696048,4407397
2024-04-17,SO,73.982762,75.335920,73.652047,75.180534,5077046
2024-04-18,SO,75.249820,75.585694,74.997560,75.421627,5751462
2024-04-19,SO,75.527221,76.097618,74.277105,74.558719,6538766
2024-04-22,SO,74.531882,74.994443,73.884181,74.247838,5757080
2024-04-23,SO,74.375268,74.866363,72.066954,72.083437,7869682
2024-04-24,SO,71.874144,72.084001,70.978179,71.426818,5226413
2024-04-25,SO,71.232968,71.766574,71.222492,71.714996,5635850
2024-04-26,SO,71.782358,71.880071,70.387566,70.628681,5699693
2024-04-29,SO,70.931017,70.972119,70.618958,70.708456,4636782
2024-04-30,SO,70.937217,71.515114,70.228768,70.381817,4160079
2024-05-01,SO,70.781890,71.223331,69.035891,69.165232,6116381
2024-05-02,SO,69.231889,69.392474,67.532290,67.921231,7767992
2024-05-03,SO,68.012296,68.357675,67.215853,67.370435,6366548
2024-05-06,SO,67.385586,67.850769,66.102239,66.124395,8435966
2024-05-07,SO,66.084654,66.509785,64.547689,64.768200,5878772
2024-05-08,SO,64.913508,64.967925,63.741521,63.763079,4440932
2024-05-09,SO,63.988639,64.330008,63.538278,63.937116,4780893
2024-05-10,SO,64.174682,64.525239,63.048157,63.067989,6124472
2024-05-13,SO,63.174983,63.607178,63.159375,63.276006,4021508
2024-05-14,SO,63.160231,65.313887,63.146731,64.902912,6520834
2024-05-15,SO,64.897124,65.216177,64.217928,65.145770,3715442
2024-05-16,SO,64.915392,65.101232,64.811278,64.946693,4347894
2024-05-17,SO,65.061771,65.396524,64.987032,65.033095,3228556
2024-05-20,SO,64.626507,64.816660,63.447695,63.707299,10653297
2024-05-21,SO,63.803057,64.048036,62.748776,63.147850,6880866
2024-05-22,SO,63.170316,63.606203,62.913274,62.937713,4352672
2024-05-23,SO,63.132807,63.178043,62.674582,62.766336,4420970
2024-05-24,SO,62.587234,63.191041,62.568675,63.140929,8261227
2024-05-27,SO,63.001345,63.423408,62.891391,63.176428,5046681
2024-05-28,SO,63.454751,63.760291,63.119954,63.424957,5216459
2024-05-29,SO,63.453964,64.218243,63.148314,63.997173,7713814
2024-05-30,SO,63.975099,64.992446,63.880661,64.735577,4840945
2024-05-31,SO,64.643003,64.950286,63.329814,63.673278,6567248
2024-06-03,SO,63.882193,64.104227,63.840160,63.941852,4655146
2024-06-04,SO,63.873586,65.159443,63.372333,64.609715,5622848
2024-06-05,SO,64.840557,64.952578,64.014901,64.146733,5068455
2024-06-06,SO,63.761281,65.258074,63.656834,64.890429,5566892
2024-06-07,SO,65.130337,65.197429,64.661151,64.774692,5002531
2024-06-10,SO,65.006394,65.455699,64.239975,64.267121,3526864
2024-06-11,SO,64.071512,64.692618,63.226208,63.510160,5641670
2024-06-12,SO,63.782671,64.305608,63.113013,63.191310,6312801
2024-06-13,SO,63.135246,63.665330,62.758877,63.637639,6949134
2024-06-14,SO,63.662385,63.744760,63.481012,63.588315,3280900
2024-06-17,SO,63.983911,64.048049,62.970419,63.104739,5078938
2024-06-18,SO,62.443790,62.882263,61.554945,61.778436,5567552
2024-06-19,SO,61.622445,61.869498,60.436475,60.783356,6217309
2024-06-20,SO,61.059627,61.641740,60.144077,60.272811,5727206
2024-06-21,SO,60.299374,60.865716,60.230484,60.788182,6569395
2024-06-24,SO,60.467856,60.560582,59.696227,59.966881,6567427
2024-06-25,SO,60.072206,60.678169,59.431987,60.501574,5644865
2024-06-26,SO,60.499657,60.841410,59.873371,60.136761,4512352
2024-06-27,SO,60.368547,60.569859,59.759039,60.432323,5609243
2024-06-28,SO,60.332630,60.576531,59.852409,60.101634,5352525
2024-07-01,SO,60.088871,60.111908,59.823900,59.943926,7423774
2024-07-02,SO,59.912260,60.260041,59.665175,59.838705,5279164
2024-07-03,SO,59.950079,60.775080,59.862963,60.652120,5711625
2024-07-04,SO,60.974692,61.098459,60.609635,60.718774,4836653
2024-07-05,SO,60.916453,60.975662,59.929485,60.076739,4648519
2024-07-08,SO,60.144643,60.393824,59.638908,59.967751,2563785
2024-07-09,SO,60.050765,60.176688,59.894220,59.935351,2964163
2024-07-10,SO,60.181720,60.688271,59.124146,59.786712,5220514
2024-07-11,SO,59.830431,60.001280,59.450485,59.464618,3765661
2024-07-12,SO,59.396114,59.723558,59.301622,59.482143,6396346
2024-07-15,SO,59.605064,59.674673,58.196022,58.461560,5416164
2024-07-16,SO,58.261656,58.841723,57.224601,57.303379,8078766
2024-07-17,SO,57.322415,57.574286,57.219482,57.433996,6082599
2024-07-18,SO,57.375865,57.477512,55.806273,55.978938,8817093
2024-07-19,SO,55.867858,57.158979,55.831236,56.563279,7632960
2024-07-22,SO,56.701057,57.126037,56.393287,56.949947,5452652
2024-07-23,SO,56.814484,57.560733,56.766101,57.392266,3490309
2024-07-24,SO,57.286247,57.926483,57.081872,57.681225,5374403
2024-07-25,SO,57.786249,57.921180,57.553911,57.891355,3934691
2024-07-26,SO,58.049423,58.452805,58.002729,58.231585,4633581
2024-07-29,SO,58.174004,58.202031,57.528455,57.596809,7007524
2024-07-30,SO,57.840316,59.782409,57.719850,59.636887,5611010
2024-07-31,SO,59.507501,60.205731,59.058683,59.889977,7080444
2024-08-01,SO,60.086510,61.195292,60.049422,60.959817,8388337
2024-08-02,SO,61.274276,61.648153,59.694486,60.033797,4847250
2024-08-05,SO,60.159034,60.248198,59.504097,60.158440,5369128
2024-08-06,SO,59.943487,60.384084,59.759462,60.264598,4550105
2024-08-07,SO,60.219690,60.503824,59.247915,59.335377,6624798
2024-08-08,SO,59.197208,59.426932,58.687395,58.830949,4741682
2024-08-09,SO,58.911263,59.091683,58.373732,58.695568,6499871
2024-08-12,SO,58.691494,59.529060,58.430560,59.354574,5509066
2024-08-13,SO,59.398608,59.646122,59.389696,59.524076,7072586
2024-08-14,SO,59.395271,60.754687,59.315275,60.285295,4708641
2024-08-15,SO,60.165568,60.346057,59.681869,60.188510,5120227
2024-08-16,SO,60.080648,61.181816,59.873055,60.896376,5642851
2024-08-19,SO,61.057867,61.222228,59.570915,59.704655,5839644
2024-08-20,SO,59.628176,59.880601,59.364849,59.420513,8310707
2024-08-21,SO,59.473221,60.625472,59.393445,60.303531,6371314
2024-08-22,SO,60.086597,60.340305,60.061247,60.205248,5147516
2024-08-23,SO,59.962884,60.178964,59.587957,59.645110,5170697
2024-08-26,SO,59.687356,60.315657,59.570621,60.042305,6196381
2024-08-27,SO,60.000785,60.784124,59.402307,60.252085,4617089
2024-08-28,SO,60.324780,60.906668,59.998479,60.799941,3210255
2024-08-29,SO,60.705320,62.679875,60.171900,62.464379,4762842
2024-08-30,SO,62.491744,62.580605,62.174594,62.249594,2993001
2024-09-02,SO,62.213473,63.998885,62.056696,63.492718,6694015
2024-09-03,SO,63.729145,64.114308,62.939412,63.072706,3767852
2024-09-04,SO,63.031487,63.403546,62.596566,62.692277,4075628
2024-09-05,SO,62.543790,62.932132,61.063635,61.373392,7378816
2024-09-06,SO,61.364584,62.115015,61.138730,61.861441,3866528
2024-09-09,SO,61.954525,62.068168,61.121968,61.473868,8389501
2024-09-10,SO,61.647115,61.770500,60.238260,60.523853,6463653
2024-09-11,SO,60.133405,60.381179,60.076307,60.207724,6191832
2024-09-12,SO,60.289710,60.611105,59.324139,59.650617,5857815
2024-09-13,SO,59.536195,59.568250,58.103865,58.549238,4801151
2024-09-16,SO,58.634281,58.728198,57.920865,58.408598,3975392
2024-09-17,SO,58.165621,59.257890,58.002410,59.163629,5149891
2024-09-18,SO,59.239146,59.895540,58.707137,58.820614,5665757
2024-09-19,SO,58.928593,59.013085,58.122366,58.603255,5660817
2024-09-20,SO,58.521790,58.689435,57.513399,58.171805,4341783
2024-09-23,SO,58.094781,58.781268,57.877338,58.666703,4845819
2024-09-24,SO,58.449674,58.509869,58.045704,58.311157,6419146
2024-09-25,SO,58.333370,58.509868,57.777314,57.955351,4484965
2024-09-26,SO,57.868588,58.395771,57.802342,58.276299,6927236
2024-09-27,SO,58.422730,58.923044,58.339815,58.898752,6955993
2024-09-30,SO,58.442827,58.666892,58.388797,58.440143,3390937
2024-10-01,SO,58.260236,58.780980,58.243479,58.534544,5096015
2024-10-02,SO,58.728693,59.148577,58.494602,58.516224,4933184
2024-10-03,SO,58.139768,58.467317,58.123780,58.303510,7387003
2024-10-04,SO,58.109640,58.215430,58.035396,58.191527,4620699
2024-10-07,SO,58.092110,58.384919,57.389032,57.523516,4445655
2024-10-08,SO,57.741087,57.904029,57.151539,57.409236,3416291
2024-10-09,SO,57.217223,58.339366,56.969087,58.175317,7123843
2024-10-10,SO,58.090985,60.645379,57.478045,60.469522,7060241
2024-10-11,SO,60.530301,60.742558,60.128014,60.605028,5723563
2024-10-14,SO,60.594161,61.116017,60.140275,60.896323,7027071
2024-10-15,SO,60.934249,61.119260,59.644580,59.758298,6561507
2024-10-16,SO,59.715471,60.826028,59.684250,60.329005,6418011
2024-10-17,SO,60.762479,61.134838,60.638637,60.916623,8060950
2024-10-18,SO,61.174992,61.552658,60.750286,60.806344,6994113
2024-10-21,SO,61.037832,61.078567,60.182457,60.380770,5165994
2024-10-22,SO,60.414091,60.434352,60.050301,60.055555,4955640
2024-10-23,SO,59.995390,60.930901,59.927227,60.656046,5354179
2024-10-24,SO,60.740157,61.129957,60.008913,60.243580,5346592
2024-10-25,SO,60.134510,60.538448,59.400869,59.568481,5084356
2024-10-28,SO,59.482294,60.991538,59.368641,60.158236,3630564
2024-10-29,SO,60.241400,60.276190,59.364809,59.932401,4774736
2024-10-30,SO,60.322819,60.439260,59.131425,59.509099,3328216
2024-10-31,SO,59.666883,59.856085,58.898903,58.949216,5484505
2024-11-01,SO,59.155829,59.756345,58.953639,59.651450,4932531
2024-11-04,SO,59.569602,59.885417,59.060096,59.129652,6210186
2024-11-05,SO,59.429823,59.878617,58.720911,58.746101,4999245
2024-11-06,SO,58.213582,58.895017,57.980258,58.667261,7350975
2024-11-07,SO,58.641574,58.938788,58.308285,58.769600,5065561
2024-11-08,SO,58.554468,60.284436,58.356831,59.491912,5567420
2024-11-11,SO,59.234778,60.019581,58.981851,59.905707,5013801
2024-11-12,SO,59.985345,60.646156,59.902668,60.408083,4003988
2024-11-13,SO,60.635369,60.689869,60.237171,60.326856,3488327
2024-11-14,SO,60.368100,60.794033,59.757732,60.773394,4619755
2024-11-15,SO,60.639313,60.722580,59.926183,60.074087,7118037
2024-11-18,SO,60.035622,61.455279,59.917006,61.260808,6422013
2024-11-19,SO,61.113388,62.204285,61.086229,62.128001,4521698
2024-11-20,SO,62.154131,62.606324,61.846527,62.571852,5825599
2024-11-21,SO,62.769690,63.579075,61.970724,62.010808,3833342
2024-11-22,SO,62.256348,62.957503,62.065764,62.737189,7171484
2024-11-25,SO,62.928777,63.048176,61.780943,61.973858,4853199
2024-11-26,SO,62.147534,62.455095,61.625481,61.730724,3958154
2024-11-27,SO,61.937412,62.977692,61.873529,62.895888,5030562
2024-11-28,SO,62.792171,63.936280,62.393412,63.683190,6275147
2024-11-29,SO,63.818714,64.015929,63.142726,63.239072,5082430
2024-12-02,SO,63.284048,63.686438,62.826650,63.040793,5074680
2024-12-03,SO,62.954777,63.152433,61.909501,61.982667,7359921
2024-12-04,SO,61.813644,62.688021,61.279556,62.673872,6070720
2024-12-05,SO,62.516126,64.027474,62.089423,63.222321,6536301
2024-12-06,SO,62.919753,63.236768,62.757297,63.008283,5680992
2024-12-09,SO,63.134641,64.616819,63.009249,64.102724,5631316
2024-12-10,SO,64.459998,64.537184,62.971710,63.278831,7995217
2024-12-11,SO,62.992530,63.183606,62.615895,62.840346,4583532
2024-12-12,SO,62.887771,63.146046,61.854720,61.899898,4037154
2024-12-13,SO,62.100789,63.177101,62.013696,62.991743,4826972
2024-12-16,SO,62.630885,63.786939,62.400596,63.244757,7212881
2024-12-17,SO,63.152443,64.951185,63.007918,64.927698,6746833
2024-12-18,SO,65.302814,65.623768,64.880549,65.197747,5650406
2024-12-19,SO,65.009276,65.395764,64.718853,65.291824,5357913
2024-12-20,SO,65.023282,65.792435,64.956472,65.654098,7084019
2024-12-23,SO,65.755738,66.232017,65.287571,66.003239,5253973
2024-12-24,SO,66.225813,66.555414,65.666361,65.698064,6227574
2024-12-25,SO,65.598955,65.747853,65.160564,65.230264,4656411
2024-12-26,SO,65.577116,65.603079,64.699757,65.045834,6293168
2024-12-27,SO,64.967697,65.180745,64.658502,65.075172,4571136
2024-12-30,SO,65.055192,65.529290,65.043562,65.251541,4769690
2024-12-31,SO,65.012577,65.916654,64.629204,65.714071,3657367
2025-01-01,SO,65.726519,67.081281,65.537174,66.579935,6315579
2025-01-02,SO,66.784147,66.880852,66.442940,66.724363,5730400
2025-01-03,SO,66.719866,67.712272,66.460428,67.349103,6050420
2025-01-06,SO,67.597672,68.064729,67.417705,67.791566,6791315
2025-01-07,SO,67.441021,68.280850,67.102515,68.237507,5220302
2025-01-08,SO,68.351216,68.721106,67.587086,68.416073,5562436
2025-01-09,SO,68.447520,69.421299,68.051461,69.393387,4082603
2025-01-10,SO,69.150183,69.641462,68.927545,69.559356,5385829
2025-01-13,SO,69.689296,69.721504,69.234610,69.296021,4262789
2025-01-14,SO,69.407257,69.588222,68.300795,68.598960,5579371
2025-01-15,SO,68.306896,69.137819,67.411764,67.518037,3660996
2025-01-16,SO,67.707816,67.788888,67.240721,67.496067,3966929
2025-01-17,SO,67.557154,67.599797,67.280447,67.597863,6586902
2025-01-20,SO,67.529303,68.260775,67.511849,68.247415,7162837
2025-01-21,SO,68.646920,69.362478,66.697352,67.054132,5452677
2025-01-22,SO,67.348591,68.422409,67.306505,67.878255,5161635
2025-01-23,SO,67.954615,67.985504,67.132220,67.734648,5520093
2025-01-24,SO,67.979223,68.675589,67.548142,68.599245,5260434
2025-01-27,SO,68.372449,70.661391,68.273655,70.287199,8816988
2025-01-28,SO,70.378840,70.637464,69.879758,70.276024,4922859
2025-01-29,SO,70.192103,71.608720,70.167626,71.272428,6731674
2025-01-30,SO,71.313415,71.839969,70.876654,71.374758,4408719
2025-01-31,SO,71.313610,71.374043,70.239069,70.796946,5602274
2025-02-03,SO,70.613783,71.432117,70.173284,71.402911,3740189
2025-02-04,SO,71.358666,71.835559,71.227629,71.544843,5782996
2025-02-05,SO,71.109031,71.734447,70.906603,71.530797,3303627
2025-02-06,SO,71.310491,71.405482,69.407341,69.692897,5605563
2025-02-07,SO,69.446956,70.362738,69.424677,70.000340,6828716
2025-02-10,SO,69.726008,70.325100,69.277409,70.296606,4993556
2025-02-11,SO,69.961998,71.501982,69.874314,71.483619,8360791
2025-02-12,SO,71.685911,71.843505,71.434224,71.439260,3972553
2025-02-13,SO,71.171144,71.591499,70.558499,71.569038,5717977
2025-02-14,SO,71.793688,71.853690,70.695461,71.305360,5309965
2025-02-17,SO,71.243206,71.281057,70.807591,70.862535,5491749
2025-02-18,SO,70.684091,70.809818,70.335777,70.473439,6280370
2025-02-19,SO,70.591156,70.667337,69.321537,69.675803,5401464
2025-02-20,SO,69.731392,70.212525,68.040044,68.490305,4409907
2025-02-21,SO,68.656309,68.916669,68.412755,68.489811,6975586
2025-02-24,SO,68.791513,69.180797,67.440748,67.818499,4646114
2025-02-25,SO,67.946257,68.292906,67.067959,67.457623,3938903
2025-02-26,SO,67.070429,67.176871,66.159804,66.649911,8805847
2025-02-27,SO,66.971921,67.561401,65.874401,66.290592,3876155
2025-02-28,SO,66.121283,66.882780,65.723055,66.874479,4346954
2025-03-03,SO,67.055716,67.673522,66.800699,67.519055,5325084
2025-03-04,SO,67.695730,68.774763,67.522969,68.481406,7527291
2025-03-05,SO,68.342639,68.413611,67.660449,68.189234,4505289
2025-03-06,SO,68.306992,68.349053,67.241865,67.504639,5094606
2025-03-07,SO,67.770492,67.832663,67.690506,67.759069,4495639
2025-03-10,SO,67.559627,68.158058,67.243356,68.156633,7473946
2025-03-11,SO,68.157402,68.273094,67.359197,67.620766,3059121
2025-03-12,SO,67.557399,67.863070,65.663767,66.311476,6912761
2025-03-13,SO,66.459023,66.847333,66.420195,66.770555,5868119
2025-03-14,SO,66.740560,66.991945,66.278575,66.527295,6352301
2025-03-17,SO,66.326815,67.871817,66.322413,67.841734,5043318
2025-03-18,SO,67.804518,68.117801,67.534791,67.704481,5822966
2025-03-19,SO,67.421536,68.450385,67.279447,68.406283,6013252
2025-03-20,SO,68.739490,69.560954,68.354769,69.265647,7154590
2025-03-21,SO,69.505050,70.562798,69.449512,70.360960,5098225
2025-03-24,SO,70.620690,71.204339,70.538885,70.999950,5421889
2025-03-25,SO,71.108917,72.471937,70.790964,72.250316,4153162
2025-03-26,SO,72.586375,73.291564,72.501020,72.974773,4296428
2025-03-27,SO,73.198154,73.203548,72.072650,72.132050,5668781
2025-03-28,SO,72.080422,72.692096,71.542695,71.882330,5215395
2025-03-31,SO,71.753663,72.512013,71.303525,72.445887,3922391
2025-04-01,SO,72.145377,73.310986,71.855883,72.994202,4989464
2025-04-02,SO,72.866489,73.498265,72.496245,73.021232,4371528
2025-04-03,SO,72.357989,73.816673,72.257506,73.702266,6500841
2025-04-04,SO,73.699044,73.860837,73.019685,73.819246,6786249
2025-04-07,SO,73.920246,74.939381,73.856027,74.426144,3015004
2025-04-08,SO,74.233769,74.645011,74.098038,74.446863,5741540
2025-04-09,SO,74.493309,75.061097,74.152166,74.789769,4197450
2025-04-10,SO,74.811856,74.853920,72.699934,73.064522,4194582
2025-04-11,SO,73.327154,73.489387,72.310109,72.806595,6297413
2025-04-14,SO,72.701804,73.221601,72.347425,72.980029,3426924
2025-04-15,SO,72.778907,72.895683,72.691939,72.749279,5196144
2025-04-16,SO,72.580602,73.317151,72.542236,73.034604,5556339
2025-04-17,SO,72.990104,73.463620,72.607913,73.405371,5459050
2025-04-18,SO,73.481859,73.504517,72.774841,73.292482,3381594
2025-04-21,SO,73.315511,73.445501,72.254851,72.353931,6160723
2025-04-22,SO,72.419518,72.483772,71.716951,72.284111,6008590
2025-04-23,SO,72.466290,72.497920,71.996058,72.354872,5454093
2025-04-24,SO,71.954462,72.513270,70.670219,70.762190,6189872
2025-04-25,SO,70.663769,71.329240,70.234286,71.219468,6721190
2025-04-28,SO,71.411326,72.434383,70.705831,71.980765,4999392
2025-04-29,SO,71.982687,72.007775,71.398585,71.401590,8812680
2025-04-30,SO,71.374235,73.736274,71.045467,72.877052,6735633
2025-05-01,SO,72.936941,73.971692,72.656246,73.702026,5697653
2025-05-02,SO,74.046019,74.594802,72.697791,72.950437,5971637
2025-05-05,SO,73.067132,73.456449,72.060430,72.173064,6498142
2025-05-06,SO,72.461850,72.754681,71.126025,71.667038,5376491
2025-05-07,SO,71.755120,72.081885,71.638503,71.835061,5570198
2025-05-08,SO,71.838473,71.888833,71.333151,71.447976,5354344
2025-05-09,SO,71.364292,72.199286,71.325756,72.021499,4900742
2025-05-12,SO,71.967475,72.706758,71.217882,72.393715,4752059
2025-05-13,SO,72.543983,72.705349,72.335113,72.362535,7291209
2025-05-14,SO,71.833722,72.225639,71.587636,72.145674,7319834
2025-05-15,SO,71.947080,73.369618,71.745930,73.123615,6178231
2025-05-16,SO,72.708868,72.929023,71.764954,71.929905,6562854
2025-05-19,SO,72.353507,73.310501,72.262297,73.254545,4840828
2025-05-20,SO,73.033334,74.384577,72.582519,74.169347,4233794
2025-05-21,SO,74.076863,74.249622,73.772637,73.917757,5138611
2025-05-22,SO,73.467555,75.644190,73.464484,75.601440,6674329
2025-05-23,SO,75.550339,75.991770,75.381504,75.744209,5031600
2025-05-26,SO,75.553962,75.728889,74.665638,75.156860,6114036
2025-05-27,SO,74.849268,76.975733,74.802621,76.573072,5256301
2025-05-28,SO,76.519979,77.984594,75.960829,77.233032,7773870
2025-05-29,SO,77.469303,78.005398,76.498343,76.794198,5294421
2025-05-30,SO,76.696612,76.920029,75.876009,76.543825,6934848
2025-06-02,SO,76.405985,76.931924,76.138670,76.204849,6870642
2025-06-03,SO,76.488573,76.617538,74.535293,74.619283,5770804
2025-06-04,SO,74.731246,75.428817,74.591169,75.175544,5266882
2025-06-05,SO,75.282954,75.384057,74.793423,75.090023,5686047
2025-06-06,SO,75.145100,75.927850,74.976318,75.767572,4770473
2025-06-09,SO,76.142400,76.619744,76.036228,76.530971,5316722
2025-06-10,SO,76.303543,76.968214,76.130445,76.763184,5797174
2025-06-11,SO,76.485148,77.174710,76.130449,76.964638,5144469
2025-06-12,SO,76.532761,77.296668,76.156472,77.223672,4000651
2025-06-13,SO,77.221574,77.364388,77.034397,77.041059,4032305
2025-06-16,SO,77.167779,78.563204,76.820369,77.949480,3763383
2025-06-17,SO,78.141188,78.176747,77.779176,77.847379,5803329
2025-06-18,SO,77.808473,78.768120,77.466533,78.003940,4344788
2025-06-19,SO,77.943806,78.753069,77.675823,78.449370,4519782
2025-06-20,SO,78.488912,78.670995,77.226314,77.432252,9280478
2025-06-23,SO,77.217198,77.572566,76.150136,76.426188,4233723
2025-06-24,SO,76.491294,77.579681,76.136488,77.448794,6412733
2025-06-25,SO,77.226076,77.590283,75.809433,76.071708,5820441
2025-06-26,SO,76.154700,78.008844,75.723535,76.940988,3700779
2025-06-27,SO,76.676414,77.630055,76.600618,76.772584,4590199
2025-06-30,SO,77.232953,77.484184,77.038764,77.105419,6680221
2025-07-01,SO,77.372398,77.504897,76.702307,76.818049,3641503
2025-07-02,SO,76.709993,77.556439,76.473333,77.441823,5289343
2025-07-03,SO,77.416989,77.738314,76.926181,77.233838,6121060
2025-07-04,SO,77.172963,78.500467,76.771342,78.414536,10303002
2025-07-07,SO,78.157949,78.741463,78.076007,78.536376,3954305
2025-07-08,SO,78.432213,79.478541,78.419526,79.130926,5352697
2025-07-09,SO,79.270753,79.482856,78.521800,78.755763,6185613
2025-07-10,SO,78.579209,79.645936,78.570102,79.272387,7675810
2025-07-11,SO,79.019135,80.976364,78.866811,80.901980,5312454
2025-07-14,SO,80.807598,81.232434,80.150218,80.482614,8334360
2025-07-15,SO,80.650103,80.670140,80.283343,80.390840,6894825
2025-07-16,SO,80.479225,80.540572,78.823719,79.148941,7210386
2025-07-17,SO,79.110193,81.318937,78.991530,80.945758,4741555
2025-07-18,SO,80.705227,80.942175,79.877736,80.077838,5235667
2025-07-21,SO,80.068804,80.164214,79.683666,79.782892,6022047
2025-07-22,SO,79.965003,80.199810,78.775912,78.891674,6771139
2025-07-23,SO,78.876256,79.415773,78.633768,79.199705,7317151
2025-07-24,SO,78.769726,79.848429,78.463487,79.750791,4088634
2025-07-25,SO,79.652894,81.753408,79.478059,81.522751,4841252
2025-07-28,SO,81.746676,82.072624,81.048008,81.480379,3680740
2025-07-29,SO,81.603226,82.138598,80.462797,80.663198,4314877
2025-07-30,SO,80.442555,81.009099,80.275714,80.927968,8279663
2025-07-31,SO,80.811184,80.851342,79.560877,79.862570,4727436
2025-08-01,SO,79.806210,80.148302,77.966750,78.547552,6632442
2025-08-04,SO,78.497863,78.660826,77.949830,78.513024,3784679
2025-08-05,SO,78.255341,79.322744,77.769250,78.827308,5993342
2025-08-06,SO,78.878376,79.115246,77.634062,77.850327,6794374
2025-08-07,SO,77.796403,78.849882,77.693526,78.518140,4658261
2025-08-08,SO,78.262444,78.354550,77.152187,77.555970,6580302
2025-08-11,SO,77.451811,77.648534,77.166016,77.357100,5827909
2025-08-12,SO,77.279235,77.574334,76.286656,76.945825,4631031
